,Unnamed: 0,Unnamed: 0.1,NODE_ID,ARS-ID,정류소명,좌표X,좌표Y,좌표
2634,2634,2634,107900295,8498,빙그레슈퍼,127.0476355336,37.609799438,"장월로, 장위2동, 성북구, 서울, 02753, 대한민국"
2635,2635,2635,107900023,8499,월곡1동밤골경로당,127.0403956785,37.6074502135,"밤골경로당, 화랑로13가길, 월곡1동, 성북구, 서울, 02748, 대한민국"
2636,2636,2636,107900158,8500,새생명교회,127.0181948129,37.6110121224,"2단지 상가, 길음로, 길음1동, 성북구, 서울, 01198, 대한민국"
2637,2637,2637,107900275,8502,도광사,127.0014460242,37.6154160479,"보국문로29길, 정릉3동, 성북구, 서울, 02705, 대한민국"
2638,2638,2638,107900024,8503,정수초교,127.0087128442,37.6042885945,"정릉2동, 성북구, 서울, 02814, 대한민국"
2639,2639,2639,107900025,8504,홈마트,127.0200756444,37.5893166327,"보문로30가길, 동선동2가, 동선동, 성북구, 서울, 02844, 대한민국"
2640,2640,2640,107900259,8505,성신여대입구역,127.0162425481,37.5935116321,"Seongsinyeodaeipgu, 아리랑로, 동선동2가, 동선동, 성북구, 서울, 02847, 대한민국"
2641,2641,2641,107900026,8506,극동아파트후문,127.0335149865,37.5960430546,"DalYang, 45-183, 종암로9길, 종암동, 성북구, 서울, 02800, 대한민국"
2642,2642,2642,107900027,8507,고려대안암학사,127.0305960247,37.5912416325,"어린이집, 북악산로, 안암동, 성북구, 서울, 02800, 대한민국"
2643,2643,2643,107900028,8508,통일교회,127.0297740764,37.5977945906,"216동, 종암로19길, 종암동, 성북구, 서울, 02800, 대한민국"
2644,2644,2644,107900030,8510,장위1동치안센터,127.0455237023,37.6138167506,"장위1동파출소, 장위로, 장위1동, 성북구, 서울, 02744, 대한민국"
2645,2645,2645,107900031,8511,소망슈퍼,127.0482045193,37.6108635057,"장월로, 장위2동, 성북구, 서울, 02753, 대한민국"
2646,2646,2646,107900033,8512,초림빌라,127.0410308589,37.6074568456,"동덕여자대학교, 화랑로13길, 월곡2동, 성북구, 서울, 02748, 대한민국"
2647,2647,2647,107900034,8513,대림상가앞,127.0199167441,37.610864269,"4단지상가, 삼양로13길, 길음1동, 성북구, 서울, 01200, 대한민국"
2648,2648,2648,107900035,8514,현대아파트앞,127.0203040998,37.609071895,"502, 길음로, 길음1동, 성북구, 서울, 02720, 대한민국"
2649,2649,2649,107900036,8516,산장아파트,127.0036396468,37.616634869,"1%pc방2F           모닝베이커리, 보국문로, 정릉4동, 성북구, 서울, 02705, 대한민국"
2650,2650,2650,107900037,8517,그린빌라,127.0082054457,37.6038821881,"정수초등학교, 정릉로24길, 정수빌라, 정릉2동, 성북구, 서울, 02814, 대한민국"
2651,2651,2651,107900038,8519,삼선시장앞,127.00888674,37.5880973241,"삼선교로11길, 삼선동, 성북구, 서울, 02833, 대한민국"
2652,2652,2652,107900039,8521,종암아이파크2차정문,127.0326200918,37.5969024606,"DalYang, 45-183, 종암로9길, 종암동, 성북구, 서울, 02800, 대한민국"
2653,2653,2653,107900040,8522,고려대아이스링크,127.0278120945,37.5929943865,"CJ 인터내셔널 하우스, 북악산로, 안암동, 성북구, 서울, 02800, 대한민국"
2654,2654,2654,107900041,8523,그린마트,127.0310132998,37.5980223432,"종암로19길, 종암동, 성북구, 서울, 02800, 대한민국"
2655,2655,2655,107900043,8526,장위천주교앞,127.0489687926,37.6126118768,"장월로, 장위2동, 성북구, 서울, 02753, 대한민국"
2656,2656,2656,107900044,8527,동덕여대후문,127.040829,37.606631,"월곡1동, 성북구, 서울, 02748, 대한민국"
2657,2657,2657,107900045,8528,대림APT정문,127.0216692308,37.6111358988,"미아초등학교, 삼양로, 길음1동, 성북구, 서울, 01120, 대한민국"
2658,2658,2658,107900046,8529,래미안821동앞,127.0217734923,37.6063491312,"821, 길음로, 길음1동, 성북구, 서울, 02720, 대한민국"
2659,2659,2659,107900047,8532,정수빌라,127.0077703242,37.603465096,"정수초등학교, 정릉로24길, 정수빌라, 정릉2동, 성북구, 서울, 02814, 대한민국"
2660,2660,2660,107900049,8534,한성대전철역입구,127.0067278713,37.5880475512,"삼선동, 성북구, 서울, 02833, 대한민국"
2661,2661,2661,107900254,8535,삼선시장,127.0091131499,37.5881267233,"삼선교로, 삼선동, 성북구, 서울, 02833, 대한민국"
2662,2662,2662,107900292,8536,동방고개,127.0382755933,37.6137796727,"장위로, 장위1동, 성북구, 서울, 02741, 대한민국"
2663,2663,2663,107900050,8537,정덕초교입구.이수아파트,127.0144182606,37.5968080732,"덕이네식당, 아리랑로5길, 동선동, 성북구, 서울, 02825, 대한민국"
2664,2664,2664,107900051,8538,현대홈마트,127.0329873748,37.5977457704,"종암로9길, 종암동, 성북구, 서울, 02800, 대한민국"
2665,2665,2665,107900052,8539,성북구의회,127.0264506182,37.5945492086,"고려대학교 아이스링크, 북악산로, 안암동, 성북구, 서울, 02800, 대한민국"
2666,2666,2666,107900053,8540,종암아이파크2차후문,127.0319598554,37.5978402676,"Mini Stop, 종암로19길, 종암동, 성북구, 서울, 02800, 대한민국"
2667,2667,2667,107900343,8541,꿈의숲아이파크아파트,127.0511330197,37.6177740327,"국민은행장위1동지점, 장월로, 장위3동, 성북구, 서울, 02770, 대한민국"
2668,2668,2668,107900055,8542,장위시장,127.0505774991,37.6133526801,"보람약국, 123, 장위로, 장위2동, 장위동, 서울, 02770, 대한민국"
2669,2669,2669,107900056,8543,두산아파트후문,127.0403773164,37.6059432979,"서울월곡1동우편취급국, 90, 화랑로5길, 월곡두산위브아파트, 월곡2동, 성북구, 서울, 02748, 대한민국"
2670,2670,2670,107900302,8544,파리바게트앞,127.0226541291,37.61139247,"우성하이퍼, 숭인로, 송천동, 강북구, 서울, 01200, 대한민국"
2671,2671,2671,107900282,8545,길음시장입구,127.0222895034,37.6051311138,"824, 길음로, 길음1동, 성북구, 서울, 02720, 대한민국"
2672,2672,2672,107900283,8546,길음역출구,127.0244099453,37.6021161286,"정릉로, 돈암1동, 성북구, 서울, 02735, 대한민국"
2673,2673,2673,107900057,8548,그린빌라,127.0082954177,37.6037078834,"그린빌라, 정릉로24길, 정수빌라, 정릉2동, 성북구, 서울, 02814, 대한민국"
2674,2674,2674,107900249,8550,한신105동앞,127.008891263,37.5925579825,"103동, 성북로4길, 돈암2동, 성북구, 서울, 02833, 대한민국"
2675,2675,2675,107900293,8551,장위동그린빌아파트,127.0429104117,37.6178618926,"월계로, 번3동, 강북구, 서울, 02744, 대한민국"
2676,2676,2676,107900058,8552,돈암지구대.현대아파트,127.0126955524,37.5971877016,"아리랑로5길, 돈암2동, 성북구, 서울, 02825, 대한민국"
2677,2677,2677,107900060,8554,개운중학교,127.0248907301,37.5941666526,"북악산로, 돈암1동, 성북구, 서울, 02840, 대한민국"
2678,2678,2678,107900061,8555,성북노인정입구,127.0327758847,37.5978918664,"Mini Stop, 종암로19길, 종암동, 성북구, 서울, 02800, 대한민국"
2679,2679,2679,107900063,8557,어해랑앞,127.0528928338,37.6140191724,"우리열쇠, 장위로, 장위2동, 성북구, 서울, 02770, 대한민국"
2680,2680,2680,107900064,8558,자산약국.월곡전철역입구.6호선,127.0392563635,37.6043332529,"현대우리교회, 화랑로5길, 월곡2동, 성북구, 서울, 02748, 대한민국"
2681,2681,2681,107900065,8559,동부아파트.샘물교회앞,127.0238893314,37.6118308751,"아파트 후문 상가, 숭인로, 길음2동, 성북구, 서울, 01200, 대한민국"
2682,2682,2682,107900281,8560,길음전철역,127.0244781378,37.6040863088,"안산부인과, 길음로, 길음1동, 성북구, 서울, 02735, 대한민국"
2683,2683,2683,107900066,8562,수녀원,127.0053041096,37.6119223593,"솔샘로, 정릉3동, 성북구, 서울, 02708, 대한민국"
2684,2684,2684,107900067,8563,정수초교,127.0087789734,37.6041708047,"안단테느리게, 정릉로24길, 정수빌라, 정릉2동, 성북구, 서울, 02814, 대한민국"
2685,2685,2685,107900068,8564,고려대이공대,127.025052,37.58619,"하나과학관 A동, 고려대로, 안암동, 성북구, 서울, 02841, 대한민국"
2686,2686,2686,107900069,8566,삼선교.한성대입구역,127.0050576163,37.5894175016,"장수경희한의원, 성북로, 성북동, 성북구, 서울, 02833, 대한민국"
2687,2687,2687,107900070,8567,한신103동앞,127.0082743749,37.5921869522,"102동, 성북로4길, 돈암2동, 성북구, 서울, 02833, 대한민국"
2688,2688,2688,107900298,8568,북서울꿈의숲,127.0450813983,37.6199687349,"투썸플레이스, 월계로, 번동, 강북구, 서울, 02744, 대한민국"
2689,2689,2689,107900071,8569,돈암신일해피트리아파트,127.0109921896,37.597785367,"모당약국, 1, 아리랑로5길, 돈암2동, 성북구, 서울, 02825, 대한민국"
2690,2690,2690,107900072,8570,통일교회,127.029723,37.597904,"216동, 종암로19길, 종암동, 성북구, 서울, 02800, 대한민국"
2691,2691,2691,107900073,8571,풍림아파트.성신초교,127.0234489548,37.5951255416,"CU, 914, 북악산로, 동선동, 성북구, 서울, 02840, 대한민국"
2692,2692,2692,107900074,8572,한미약국,127.0343968856,37.5988968173,"종암중앙교회, 종암로21가길, 종암동, 성북구, 서울, 02800, 대한민국"
2693,2693,2693,107900076,8574,세광빌라,127.0541403238,37.6146242681,"물곶교차로, 장위로, 장위2동, 성북구, 서울, 02770, 대한민국"
2694,2694,2694,107900079,8576,래미안길음센터피스120동앞,127.0255438133,37.6120014598,"120, 숭인로, 길음2동, 성북구, 서울, 01200, 대한민국"
2695,2695,2695,107900270,8580,중앙하이츠후문,127.0091606926,37.6035038385,"Piano, 정릉로24길, 정릉2동, 성북구, 서울, 02814, 대한민국"
2696,2696,2696,107900080,8581,고대병원,127.02716352,37.5861588723,"고려대학교 서울캠퍼스, 145, 안암로, 제기동, 동대문구, 서울, 02841, 대한민국"
2697,2697,2697,107900081,8584,풍림106동,127.0220148498,37.5975731779,"107, 북악산로, 돈암1동, 성북구, 서울, 02840, 대한민국"
2698,2698,2698,107900082,8585,성북노인정입구,127.0328505499,37.5980128957,"202동, 종암로21가길, 종암동, 성북구, 서울, 02800, 대한민국"
2699,2699,2699,107900083,8586,장위3동주민센터,127.0569644641,37.616420574,"장위3동 주민센터, 한천로, 장위3동, 성북구, 서울, 02781, 대한민국"
2700,2700,2700,107900084,8587,관문약국,127.0552756249,37.6156235698,"관문약국, 177, 장위로, 장위3동, 장위동, 서울, 02770, 대한민국"
2701,2701,2701,107900350,8588,동덕여대부속유치원앞,127.0453973712,37.6061943161,"공복, 장월로1길, 월곡2동, 성북구, 서울, 02753, 대한민국"
2702,2702,2702,107900086,8589,영훈중고후문.길음래미안센터피스,127.027499396,37.6125265567,"서울경기양돈농협, 숭인로, 길음2동, 성북구, 서울, 01200, 대한민국"
2703,2703,2703,107900087,8590,길음시장앞,127.022710192,37.6032989787,"무교동낙지, 길음로, 길음1동, 성북구, 서울, 02807, 대한민국"
2704,2704,2704,107900346,8591,월곡로데오거리,127.0437521788,37.6049935442,"한국SGI종암문화회관, 장월로1길, 월곡2동, 성북구, 서울, 02753, 대한민국"
2705,2705,2705,107900088,8592,구.정릉3동주민센터,127.0059255144,37.6095092124,"솔샘로6길, 정릉3동, 성북구, 서울, 02708, 대한민국"
2706,2706,2706,107900271,8593,중앙하이츠정문,127.0107621348,37.6027072523,"봉화묵집, 아리랑로19길, 정릉2동, 성북구, 서울, 02814, 대한민국"
2707,2707,2707,107900089,8594,안암역,127.0297780567,37.5862321053,"안암역, 고려대로26길, 안암동, 성북구, 서울, 02477, 대한민국"
2708,2708,2708,107900090,8596,지하철4호선한성대역,127.0052476895,37.5890831036,"Kimbap chicken bulgoghi, 성북로, 성북동, 성북구, 서울, 02833, 대한민국"
2709,2709,2709,107900091,8597,참누리아파트,127.0478075576,37.622923477,"101, 월계로, 번3동, 강북구, 서울, 01883, 대한민국"
2710,2710,2710,107900093,8598,고명중고교,127.0202793485,37.5985379872,"감성날개미술2F            페리카나, 북악산로, 돈암1동, 성북구, 서울, 02819, 대한민국"
2711,2711,2711,107900285,8599,종암아이파크2차후문,127.0318980448,37.5979504334,"Mini Stop, 종암로19길, 종암동, 성북구, 서울, 02800, 대한민국"
2712,2712,2712,107900097,8600,장위119안전센터,127.0581542333,37.6152447096,"한천로, 장위3동, 성북구, 서울, 02781, 대한민국"
2713,2713,2713,107900342,8601,장곡시장,127.0470502796,37.6180947695,"718, 돌곶이로, 장위1동, 성북구, 서울, 02744, 대한민국"
2714,2714,2714,107900098,8602,우리랜드사우나,127.0562820489,37.6167577229,"장위로, 장위3동, 성북구, 서울, 02770, 대한민국"
2715,2715,2715,107900100,8657,미아사거리전철역,127.0298478665,37.6123147595,"숭인로, 송천동, 강북구, 서울, 01200, 대한민국"
2716,2716,2716,107900101,8662,길음시장입구,127.0225831001,37.6047853014,"롯데리아, 길음로, 길음1동, 성북구, 서울, 02720, 대한민국"
2717,2717,2717,107900102,8714,정든마을,127.00732,37.609415,"오징어다, 솔샘로6길, 정릉3동, 성북구, 서울, 02708, 대한민국"
2718,2718,2718,107900308,8715,국민은행장위동지점,127.0481999996,37.6136089019,"프란치스코전교수녀회, 장위로32길, 장위1동, 성북구, 서울, 02679, 대한민국"
2719,2719,2719,107900103,8716,고대사거리,127.0322853421,37.5863099908,"KEB하나은행 고대점, 고려대로, 안암동, 성북구, 서울, 02841, 대한민국"
2720,2720,2720,107900107,8718,삼선교역2번출구,127.0067376756,37.5886198117,"한성대입구역 1번출구, 동소문로, 삼선동, 성북구, 서울, 02833, 대한민국"
2721,2721,2721,107900108,8721,삼선교제1시장,127.006931537,37.5878444393,"인정온누리약국, 14, 삼선교로, 삼선동, 성북구, 서울, 02833, 대한민국"
2722,2722,2722,107900110,8722,개운초등학교,127.0287769924,37.6013637687,"종암로27길, 종암동아이파크1차아파트, 종암동, 성북구, 서울, 02801, 대한민국"
2723,2723,2723,107900113,8727,브라운스톤,127.0179690787,37.5992835351,"세븐일레븐, 북악산로, 정릉1동, 성북구, 서울, 02819, 대한민국"
2724,2724,2724,107900115,8728,그린마트,127.0309841846,37.598140077,"종암로19길, 종암동, 성북구, 서울, 02800, 대한민국"
2725,2725,2725,107900118,8731,래미안610동앞,127.0222388759,37.6055425728,"824, 길음로, 길음1동, 성북구, 서울, 02720, 대한민국"
2726,2726,2726,107900120,8733,수보약국,127.0078481164,37.6086927963,"소문난뽑기방, 솔샘로4길, 정릉3동, 성북구, 서울, 02708, 대한민국"
2727,2727,2727,107900125,8734,쌍다리,126.9958562457,37.5934861094,"쌍다리앞, 성북로23길, 성북동, 성북구, 서울, 02837, 대한민국"
2728,2728,2728,107900127,8744,녹십자약국,127.0092237447,37.5897138755,"삼선교.한성대학교, 동소문로, 삼선동, 성북구, 서울, 02833, 대한민국"
2729,2729,2729,107900128,8745,삼선교제2시장,127.0086117835,37.5878372402,"삼선교로, 삼선동, 성북구, 서울, 02833, 대한민국"
2730,2730,2730,107900129,8748,종암래미안,127.0297617173,37.6017962657,"종암로27길, 종암동아이파크1차아파트, 종암동, 성북구, 서울, 02801, 대한민국"
2731,2731,2731,107900130,8749,힐스테이트,127.0170131404,37.5997824966,"북악산로, 정릉1동, 성북구, 서울, 02819, 대한민국"
2732,2732,2732,107900131,8750,현대백화점,127.0294804383,37.6082414013,"동소문로, 길음2동, 성북구, 서울, 02733, 대한민국"
2733,2733,2733,107900132,8751,래미안609동앞,127.0218264822,37.6065358061,"821, 길음로, 길음1동, 성북구, 서울, 02720, 대한민국"
2734,2734,2734,107900133,8757,오렌지마트,127.0093281536,37.6113721233,"크린토피아, 보국문로18길, 정릉4동, 성북구, 서울, 02713, 대한민국"
2735,2735,2735,107900134,8758,정릉시장입구,127.0098085417,37.6082984228,"KT, 보국문로11길, 정릉2동, 성북구, 서울, 02718, 대한민국"
2736,2736,2736,107900135,8759,용광교회,126.994842,37.592593,"성북로23길, 성북동, 성북구, 서울, 02837, 대한민국"
2737,2737,2737,107900136,8760,삼영탕앞,127.0100603039,37.5888242053,"삼선교로11길, 삼선동, 성북구, 서울, 02833, 대한민국"
2738,2738,2738,107900137,8765,성북세무서앞,127.0101001954,37.5882098307,"삼선교로, 삼선동, 성북구, 서울, 02833, 대한민국"
2739,2739,2739,107900138,8766,종암아이파크1차정문,127.0303711382,37.6022362392,"종암로27길, 종암동아이파크1차아파트, 종암동, 성북구, 서울, 02801, 대한민국"
2740,2740,2740,107900139,8767,우성APT정문,127.0152020218,37.6005835135,"부동산랜드, 북악산로, 정릉1동, 성북구, 서울, 02819, 대한민국"
2741,2741,2741,107900141,8769,현대자동차길음지점,127.0279041754,37.6066058367,"현대자동차, 동소문로, 길음2동, 성북구, 서울, 02733, 대한민국"
2742,2742,2742,107900142,8770,래미안501동앞,127.0206718613,37.608688594,"501, 길음로, 길음1동, 성북구, 서울, 02720, 대한민국"
2743,2743,2743,107900144,8771,양씨가게앞,126.9925911449,37.5925501346,"성북로23길, 성북동, 성북구, 서울, 02837, 대한민국"
2744,2744,2744,107900145,8772,성북세무서앞,127.0104706519,37.5878795089,"107동, 삼선교로16길, 삼선동, 성북구, 서울, 02876, 대한민국"
2745,2745,2745,107900146,8773,본교회앞,127.011591534,37.5887041426,"삼선교로, 삼선동, 성북구, 서울, 02847, 대한민국"
2746,2746,2746,107900147,8775,성북소방서,127.0309588034,37.6026150736,"종암로27길, 종암동아이파크1차아파트, 종암동, 성북구, 서울, 02801, 대한민국"
2747,2747,2747,107900148,8780,장위119안전센터,127.0587338858,37.6148479254,"장삼주유소, 한천로, 장위3동, 성북구, 서울, 02781, 대한민국"
2748,2748,2748,107900299,8781,석계역,127.064864,37.614717,"한천로66길, 석관동, 성북구, 서울, 02781, 대한민국"
2749,2749,2749,107900149,8783,길음전철역,127.0241350329,37.6041689501,"주차장, 길음로, 길음1동, 성북구, 서울, 02735, 대한민국"
2750,2750,2750,107900150,8786,길음1동주민센터.길음중앙새마을금고앞,127.0198021041,37.6099491518,"504, 길음로, 길음1동, 성북구, 서울, 02720, 대한민국"
2751,2751,2751,107900307,8787,국민은행사거리,127.0481967359,37.6136553947,"국민은행장위동지점, 장위로, 장위1동, 성북구, 서울, 02744, 대한민국"
2752,2752,2752,107900151,8788,슈퍼앞,126.9927697326,37.5931728619,"성북로23길, 성북동, 성북구, 서울, 02837, 대한민국"
2753,2753,2753,107900152,8789,한성대삼거리,127.0108976315,37.5858611126,"삼선교로16길, 삼선동, 성북구, 서울, 02876, 대한민국"
2754,2754,2754,107900153,8790,고려삼계탕,127.0146889664,37.5896811242,"지민약국, 87, 삼선교로, 삼선동, 성북구, 서울, 02847, 대한민국"
2755,2755,2755,107900154,8791,종암아이파크1차정문,127.0303546028,37.6035146327,"혜조약국, 128, 종암로21길, 종암동아이파크1차아파트, 종암동, 성북구, 서울, 02801, 대한민국"
2756,2756,2756,107900354,8792,꿈의숲대명루첸아파트,127.0479674293,37.619643315,"104, 돌곶이로40길, 장위1동, 성북구, 서울, 02744, 대한민국"
2757,2757,2757,107900353,8793,남대문중학교,127.0553773123,37.6172416885,"장위로, 장위3동, 성북구, 서울, 02770, 대한민국"
2758,2758,2758,107900352,8794,남대문중학교,127.0552769483,37.6176122839,"시립성북청소년센터, 한천로, 장위3동, 성북구, 서울, 02770, 대한민국"
2759,2759,2759,107900155,8795,돈암힐스테이트.코오롱하늘채,127.0141816832,37.5988683948,"아리랑고개, 아리랑로, 동선동2가, 돈암2동, 성북구, 서울, 02847, 대한민국"
2760,2760,2760,107900156,8796,고려슈퍼,127.0276498089,37.5986663756,"종암로19다길, 종암동, 성북구, 서울, 02801, 대한민국"
2761,2761,2761,107900157,8797,장위3동주민센터,127.0573114982,37.6162507741,"장위3동사무소, 한천로, 장위3동, 성북구, 서울, 02781, 대한민국"
2762,2762,2762,107900159,8798,새생명교회,127.0183231429,37.6110148675,"2단지 상가, 길음로, 길음1동, 성북구, 서울, 01198, 대한민국"
2763,2763,2763,107900351,8799,돈암코오롱하늘채.일신휴먼빌,127.0114008934,37.5994414057,"아리랑로5길, 돈암2동, 성북구, 서울, 02825, 대한민국"
2764,2764,2764,107000444,8800,서경대정문.대일외고,127.0130490024,37.6129626731,"대일외국어고등학교, 서경로, 정릉4동, 성북구, 서울, 01198, 대한민국"
2765,2765,2765,107900160,8801,노인정,126.9909645069,37.5926528165,"성북로23길, 성북동, 성북구, 서울, 02837, 대한민국"
2766,2766,2766,107900162,8807,(구)법화사,127.0109723802,37.5845900238,"삼선교로16길, 삼선동, 성북구, 서울, 02876, 대한민국"
2767,2767,2767,107900165,8808,범양APT입구,127.0271372049,37.6040364347,"돈암현대아파트, 돈암1동, 성북구, 서울, 02801, 대한민국"
2768,2768,2768,107900340,8809,선잠로3길입구,126.9971763099,37.5959108324,"선잠로, 성북동, 성북구, 서울, 02880, 대한민국"
2769,2769,2769,107900341,8810,선잠로3길입구,126.9969398162,37.5960448369,"선잠로, 성북동, 성북구, 서울, 02880, 대한민국"
2770,2770,2770,107900306,8815,원진프라자앞,127.0329896615,37.5995460625,"종암동, 성북구, 서울, 02800, 대한민국"
2771,2771,2771,107900171,8819,대우APT정문.대림APT후문앞,127.0176418276,37.6122787391,"426, 길음로, 길음1동, 성북구, 서울, 01198, 대한민국"
2772,2772,2772,107900318,8821,선잠단지.성락원앞,126.9990602957,37.5945548819,"선잠로, 성북동, 성북구, 서울, 02880, 대한민국"
2773,2773,2773,107900317,8822,선잠단지.성락원앞,126.9990653051,37.5944950983,"선잠로, 성북동, 성북구, 서울, 02880, 대한민국"
2774,2774,2774,107900174,8823,팔각정,126.9922142865,37.592373848,"성북로23길, 성북동, 성북구, 서울, 02837, 대한민국"
2775,2775,2775,107900315,8824,성북동성당,126.9978063656,37.5952469025,"선잠로, 성북동, 성북구, 서울, 02880, 대한민국"
2776,2776,2776,107900316,8825,성북동성당,126.9977698177,37.5951953921,"선잠로, 성북동, 성북구, 서울, 02880, 대한민국"
2777,2777,2777,107900314,8826,성북빌리지,126.9965706142,37.5966753135,"선잠로5길, 성북동, 성북구, 서울, 02837, 대한민국"
2778,2778,2778,107900309,8827,성북빌리지,126.9965316827,37.5966280095,"선잠로5길, 성북동, 성북구, 서울, 02837, 대한민국"
2779,2779,2779,107900177,8828,한양슈퍼앞,127.0110289054,37.5835856939,"삼선교로14길, 삼선동, 성북구, 서울, 02876, 대한민국"
2780,2780,2780,107900255,8829,돈암초등학교,127.0124165365,37.591503419,"동소문로, 성북동, 성북구, 서울, 02847, 대한민국"
2781,2781,2781,107900180,8830,길음역,127.0255900689,37.6044894359,"기름1치안센터, 동소문로, 길음1동, 성북구, 서울, 02733, 대한민국"
2782,2782,2782,107900313,8831,북악슈퍼,126.9949407559,37.5975069303,"선잠로5길, 성북동, 성북구, 서울, 02837, 대한민국"
2783,2783,2783,107900344,8832,래미안장위퍼스트하이아파트,127.0512423493,37.6186030455,"513, 한천로101가길, 장위3동, 성북구, 서울, 01883, 대한민국"
2784,2784,2784,107900312,8833,북악슈퍼,126.9949570199,37.5974261161,"선잠로5길, 성북동, 성북구, 서울, 02837, 대한민국"
2785,2785,2785,107900181,8834,우리랜드사우나,127.0561260075,37.616708939,"장위로, 장위3동, 성북구, 서울, 02770, 대한민국"
2786,2786,2786,107900182,8835,대우APT211동앞,127.0168475394,37.6130268349,"211, 길음로, 길음1동, 성북구, 서울, 01198, 대한민국"
2787,2787,2787,107900185,8836,용광교회,126.9947849993,37.5924692408,"성북로23길, 성북동, 성북구, 서울, 02837, 대한민국"
2788,2788,2788,107900311,8837,길상사,126.9938478451,37.5982886219,"길상사주차장, 선잠로5길, 성북동, 성북구, 서울, 02837, 대한민국"
2789,2789,2789,107900188,8838,국민은행동소문동점,127.0103075173,37.5903966753,"돈암초교입구, 동소문로, 성북동, 성북구, 서울, 02833, 대한민국"
2790,2790,2790,107900310,8839,길상사,126.9937296336,37.5983135122,"길상사주차장, 선잠로5길, 성북동, 성북구, 서울, 02837, 대한민국"
2791,2791,2791,107900320,8840,정릉꿈에그린아파트,127.011508767,37.6015719507,"꿈에그린         101, 아리랑로19가길, 정릉2동, 성북구, 서울, 02814, 대한민국"
2792,2792,2792,107900321,8842,정릉꿈에그린아파트,127.0113455978,37.6016021558,"꿈에그린         101, 아리랑로19가길, 정릉2동, 성북구, 서울, 02814, 대한민국"
2793,2793,2793,107900323,8843,아리랑시장,127.0115105088,37.602418042,"아리랑 시장, 정릉로26길, 정릉2동, 성북구, 서울, 02814, 대한민국"
2794,2794,2794,107900324,8844,아리랑시장,127.0113713292,37.6024229671,"짱구네식당, 아리랑로19가길, 정릉2동, 성북구, 서울, 02814, 대한민국"
2795,2795,2795,107900322,8845,중앙하이츠빌아파트,127.0107041533,37.6024566506,"옐로치킨07, 아리랑로19길, 정릉2동, 성북구, 서울, 02814, 대한민국"
2796,2796,2796,107900326,8846,세계문화유산정릉,127.0096787864,37.6015915007,"보국사대문, 아리랑로19길, 정릉2동, 성북구, 서울, 02814, 대한민국"
2797,2797,2797,107900325,8847,정릉꿈에그린1단지,127.0108091314,37.6022060325,"아리랑로19나길, 정릉2동, 성북구, 서울, 02814, 대한민국"
2798,2798,2798,107900319,8848,일신휴먼빌.우정아파트,127.011328102,37.6001422451,"아리랑로5길, 돈암2동, 성북구, 서울, 02825, 대한민국"
2799,2799,2799,107900331,8849,돈암코오롱하늘채아파트,127.0112890964,37.5989738537,"아리랑로5길, 돈암2동, 성북구, 서울, 02825, 대한민국"
2800,2800,2800,107900330,8850,돈암코오롱하늘채아파트,127.0114073399,37.5989728936,"아리랑로5길, 돈암2동, 성북구, 서울, 02825, 대한민국"
2801,2801,2801,107900190,8854,힐스테이트입구,127.0275831575,37.6061744432,"Joya, 동소문로, 길음2동, 성북구, 서울, 02733, 대한민국"
2802,2802,2802,107900327,8855,한국가구박물관입구,126.9922324073,37.5997763619,"한국가구박물관, 대사관로13길, 성북동, 성북구, 서울, 02837, 대한민국"
2803,2803,2803,107900329,8856,우리옛돌박물관.정법사,126.9902750628,37.6006810706,"대사관로13길, 성북동, 성북구, 서울, 02837, 대한민국"
2804,2804,2804,107900328,8858,한국가구박물관입구,126.9921038463,37.5997524603,"한국가구박물관, 대사관로13길, 성북동, 성북구, 서울, 02837, 대한민국"
2805,2805,2805,107900191,8868,관문약국,127.0553382942,37.6158484492,"관문약국, 177, 장위로, 장위3동, 장위동, 서울, 02770, 대한민국"
2806,2806,2806,107900194,8872,쌍다리,126.9959856179,37.5934032492,"쌍다리앞, 성북로23길, 성북동, 성북구, 서울, 02837, 대한민국"
2807,2807,2807,107900195,8873,삼선교,127.007486645,37.5891186669,"한성대입구, 동소문로, 성북동, 성북구, 서울, 02833, 대한민국"
2808,2808,2808,107900197,8874,현대백화점별관주차장,127.029078898,37.6075628915,"Starbucks, 동소문로, 길음2동, 성북구, 서울, 02733, 대한민국"
2809,2809,2809,107900201,8876,세광빌라,127.0545090287,37.6148819143,"장위로, 장위3동, 성북구, 서울, 02770, 대한민국"
2810,2810,2810,107900286,8881,성가복지병원앞,127.0312882353,37.6059726603,"성가복지병원, 종암로, 월곡1동, 성북구, 서울, 02733, 대한민국"
2811,2811,2811,107900203,8883,꿈의숲코오롱하늘채아파트,127.0458004834,37.6189432926,"104, 돌곶이로, 장위3동, 성북구, 서울, 02744, 대한민국"
2812,2812,2812,107900204,8884,어해랑앞,127.052919961,37.6140759375,"우리열쇠, 장위로, 장위2동, 성북구, 서울, 02770, 대한민국"
2813,2813,2813,107900206,8886,고대병원,127.0270479355,37.5862190407,"고려대학교 서울캠퍼스, 145, 안암로, 제기동, 동대문구, 서울, 02841, 대한민국"
2814,2814,2814,107900208,8888,한신103동앞,127.0081944104,37.5920430296,"103동, 성북로4길, 돈암2동, 성북구, 서울, 02833, 대한민국"
